ShipmentNo	VehicleNo	CreatedOn
746EEF4D-2CDF-4160-B0F2-F67A92F85D61	EDB-0005	2023-05-02 09:28:30.5800000
1F329805-9EB0-4A36-A6C5-F70386842841	CAC-0094	2023-05-02 12:18:30.6233333
3F2369A1-3981-4269-8D28-FBB1467BC88C	DDC-0007	2023-05-02 08:45:30.7166667
A857181B-D598-4083-97E8-FD5CD99C1381	CCE-0090	2023-05-02 17:52:30.7266667
006EC078-CF41-441B-B29E-01589B62761F	BBB-0030	2023-05-05 19:02:01.5500000
DD874E51-9BCA-4753-8889-02E3E2BA4611	ECD-0028	2023-05-05 14:16:01.5600000
231329CA-7B1A-47D2-8F1C-0ED17970BF83	BAE-0034	2023-05-05 22:31:01.6100000
1A0CECF9-E674-4FD3-A8A5-1367A97F78BF	EEE-0066	2023-05-05 18:54:01.6266667
F3FB75DC-031B-42D2-99C3-2FE90BEC9203	EBB-0022	2023-05-05 22:36:01.7466667
6520F802-4F99-4997-90AC-335AC9CB8660	DCA-0002	2023-05-05 13:42:01.7533333
C5C7F8F9-7381-4B91-9531-37E160E3989D	DEE-0054	2023-05-05 19:05:01.7733333
337F0282-3430-48E6-9355-3A86D1FB1DBD	DBC-0073	2023-05-05 17:15:01.7900000
F94C77FC-A0DA-4F3E-AFF5-3AAA6D4630E7	BEE-0024	2023-05-05 18:10:01.7933333
249326AE-FBE8-4462-BBBB-46B5BE41945C	BCB-0049	2023-05-05 21:06:01.8400000
B539DFC7-88F7-4B42-8A45-46D8E1D144D9	DAC-0064	2023-05-05 19:41:01.8433333
D42533A3-024E-4CFE-B8CA-5319DB7CAF86	EEB-0026	2023-05-05 18:41:01.8900000
FDF08F1B-F00B-46FC-83C9-58C638DD4BEA	ECB-0042	2023-05-05 19:49:01.9133333
11345A3C-3893-41AA-83D8-7D7473D0E9A1	BCD-0080	2023-05-05 22:13:02.0333333
BC861D4E-6797-4A84-A37F-823D88825198	CEB-0093	2023-05-05 18:50:02.0500000
E5A03754-56DF-4194-8AE4-A521F1538FB1	AEE-0047	2023-05-05 19:36:02.1533333
E0D64ED7-E6D2-406A-BFAD-AEC622DDC59D	BBE-0095	2023-05-05 17:02:02.1700000
F248446B-B0C7-4576-A212-B7FB5BEC137E	AAB-0064	2023-05-05 17:37:02.1800000
FD884274-E99C-49C4-811C-BA0B31494F61	ECA-0011	2023-05-05 13:50:02.1833333
092D1D22-CA0C-4B34-88C4-BC2176B31CE1	DEC-0021	2023-05-05 22:35:02.1866667
85158A59-9777-4C27-BFED-D151AC2F6515	AED-0099	2023-05-05 15:59:02.2133333
E3C62042-30FF-4015-BB2D-D224C0AA87C9	BBA-0035	2023-05-05 19:27:02.2166667
0978706D-9B14-47C8-B741-D4D3621CDEF9	BBC-0081	2023-05-05 16:02:02.2200000
CC76EF96-84B6-43CB-A088-FEA80A0337B5	BDE-0030	2023-05-05 16:54:02.2766667
39E2D3A1-A512-4407-BDF1-07878B1FFE92	EEB-0084	2023-05-08 20:01:01.9900000
C0C81325-7158-4D5C-BD15-4C3A653FEFD7	EED-0094	2023-05-08 13:37:02.0900000
AF1200EE-EC86-41B5-AC15-51829BE90F63	EBA-0075	2023-05-08 16:23:02.0966667
9AC87BA0-2FBB-441E-8B2D-5699168533DC	EDE-0064	2023-05-08 14:36:02.1033333
A820F0C8-2B36-47FA-A838-5B0C7C0F1E4C	BBE-0053	2023-05-08 21:33:02.1133333
F83E83CE-9BAC-4AC3-98EC-6254E02B0C3B	EAD-0064	2023-05-08 22:21:02.1233333
E36CD563-8D18-4448-9D72-82F744A2083B	CBB-0035	2023-05-08 13:24:02.1666667
481BF590-6EA2-4324-AC31-9912F33E3A04	ACA-0085	2023-05-08 13:40:02.1966667
5131653A-61DA-4D4B-9F94-C23ED798DE7E	BBC-0018	2023-05-08 19:28:02.2600000
48D888A2-09C1-4F85-9BD0-C51A40D2D911	DEC-0076	2023-05-08 22:26:02.2666667
4DD2C76E-A5B1-4C68-AAC6-003E5A679C01	BEA-0092	2023-05-10 18:59:01.7666667
69007E2D-81AF-4551-9BD8-1A023E862868	BDC-0015	2023-05-10 21:28:01.8033333
879B08EF-94CC-4673-9763-28201485BA22	CBE-0008	2023-05-10 19:53:01.8300000
23818E99-CFF8-4F5C-BB33-3F7B49855EE9	DAE-0016	2023-05-10 21:00:01.8600000
66257E18-1BB1-4445-911D-4480EBCFF2D7	ECA-0028	2023-05-10 16:09:01.8700000
17805A50-0C13-4C05-9664-5C7715B7F0BB	DCA-0018	2023-05-10 17:12:01.9100000
6AE1CCCA-5EA1-4488-A251-6DB2FB9C3FC3	DAE-0094	2023-05-10 21:41:01.9333333
2D5F360C-4B87-4934-A223-80BEFE10E92B	DBD-0058	2023-05-10 13:53:01.9566667
36186DE5-551D-4658-A626-80D242B4125F	CBB-0034	2023-05-10 21:58:01.9566667
A020CF5E-15B2-4CBD-8E9E-852590B6002C	BEE-0088	2023-05-10 16:13:01.9700000
D9FB7DB0-8971-46C6-8C7A-9809DB01A55D	ECB-0089	2023-05-10 15:04:02.0000000
209F8331-1781-4179-AAAC-9D0EE271F04E	DAA-0085	2023-05-10 22:01:02.0100000
C73DF010-AF68-4B9B-934B-A9FA9AC31FDF	DEC-0068	2023-05-10 16:00:02.0300000
B3674283-735A-4AA7-8A2C-AD6CDAFA3669	AED-0092	2023-05-10 20:39:02.0366667
B5D9770B-001E-477C-911E-AE9DB258DC14	DDA-0089	2023-05-10 16:59:02.0400000
6D79345C-5747-4D8E-A58E-B5885FBC7EB7	ACA-0093	2023-05-10 16:55:02.0500000
CB880623-FA67-4F03-9575-B5F02C7ECB35	BDE-0064	2023-05-10 13:12:02.0500000
53AC9B87-0B7F-4049-8621-C3BEBFF905C2	ABC-0008	2023-05-10 20:39:02.0733333
20BD9526-6E76-4029-8CBD-CA46F3222007	ACA-0099	2023-05-10 22:36:02.0800000
8833D1F9-241E-45E2-989B-D06C149630EE	AEC-0057	2023-05-10 13:39:02.0866667
5FE6CB25-8313-44E7-B8EC-D5DC078C3180	DAD-0050	2023-05-10 18:02:02.0933333
E3FFE879-60A3-4C69-9088-D67F5E91849B	AAA-0091	2023-05-10 20:44:02.0966667
B6BF8105-C8D3-43F8-8718-DEF5E573A888	BAD-0017	2023-05-10 19:56:02.1033333
4303571A-A793-4CD9-9355-DF51003ABBF0	ADA-0059	2023-05-10 21:26:02.1066667
F172EFA0-7B74-48CA-A84B-E3D06E8737E4	BDC-0058	2023-05-10 18:16:02.1100000
4A39100D-9765-42F4-86E4-E6AB636DBB21	EBB-0081	2023-05-10 20:25:02.1133333
FB4D26D2-2BD9-4C34-8C86-E765111D5E09	DDA-0015	2023-05-10 14:30:02.1166667
2B8681D7-D8A9-429C-AE72-FE5459FAE1FD	DAA-0070	2023-05-10 21:27:02.1433333
F786EE50-E8B4-41B1-8920-27B5DD281200	BAB-0025	2023-05-12 16:32:01.8700000
9F70BAB8-DC6A-46FD-BFF6-3053E7F3BCE4	DDD-0033	2023-05-12 15:27:01.8900000
43380D31-07BF-401A-8487-4BF4CAC0E763	CBD-0033	2023-05-12 17:59:01.9466667
36CDF062-A13F-43E6-9C5C-92D0F36595D9	ACD-0072	2023-05-12 14:07:02.0800000
8F8C648D-9260-4B54-B806-CD990F264EDF	BDB-0014	2023-05-12 14:21:02.2333333
98E0C4F2-1FB9-4A21-A4D0-01C6DFC47F0A	BDE-0073	2023-05-15 15:00:02.3133333
76FAF904-31F1-4BD5-A1F3-0C8F5F5AA835	BAB-0066	2023-05-15 15:55:02.3400000
89CAB9B1-7E9A-4139-8B08-1179F7371FD1	ABB-0089	2023-05-15 13:11:02.3533333
536A25CD-F1EF-4B12-9BF2-170636A6B223	CCB-0092	2023-05-15 15:56:02.3700000
1ED27E8A-BEB2-479E-82AE-365865418F51	EAB-0006	2023-05-15 18:34:02.4300000
EB2AF110-BBB8-4FA3-8518-46AA96C860F6	EBE-0045	2023-05-15 18:56:02.4533333
41395AE8-10F7-4F6A-BAB1-5639C010912E	BEC-0079	2023-05-15 17:27:02.4800000
5AFBF59D-9D34-4B62-B0C8-76913961BA27	ADC-0097	2023-05-15 13:39:02.5566667
C05F3E80-30EE-4978-B31A-84DC1C3D1EC5	BED-0064	2023-05-15 21:29:02.6066667
727949CB-FEBB-4A6F-ADDA-889B24BB0FC2	AEC-0021	2023-05-15 18:49:02.6166667
50D4E579-8318-4F83-8518-8A5E60889ECF	CDB-0039	2023-05-15 14:01:02.6233333
9ECDD440-0BBF-4D5E-8117-98BE3FDD1169	CBE-0031	2023-05-15 15:37:02.6766667
855BCE75-598B-4074-95A0-99A3311592F0	ACB-0067	2023-05-15 17:45:02.6833333
6059C162-2572-4B1B-BD5C-AE1E6A69A3CD	DAA-0023	2023-05-15 17:16:02.7866667
0D2D9D51-1C9C-4937-A101-C870759C431A	CCC-0062	2023-05-15 18:16:02.8466667
9AA1667E-F0B1-48F3-9876-CDDD7A5AD165	DBC-0036	2023-05-15 17:17:02.8566667
D0F0ED55-9AFA-40D1-A62F-E842D319677E	CDD-0027	2023-05-15 18:05:02.9000000
BC74FBB5-C11B-4631-A3B1-F17BD9163679	EAD-0030	2023-05-15 18:00:02.9133333
32CE46F3-A65E-4750-8ABA-04A08899990E	ECB-0038	2023-05-16 13:43:01.1200000
54B5246A-3CC2-4792-A4E6-08AFB25C94EE	ABE-0082	2023-05-16 21:02:01.1400000
D1D37EEB-7D7E-4868-A030-0B0B728BEE94	CCE-0074	2023-05-16 21:48:01.1500000
561B4D58-D27B-4C9D-BE38-161C73CCFA38	CEE-0086	2023-05-16 18:45:01.1866667
58ED3282-8902-4743-9BD2-1C153F45037C	BAE-0055	2023-05-16 13:30:01.2066667
1F4A1A66-3D6A-42F9-A78F-35FFACE666F7	ECD-0034	2023-05-16 18:21:01.2700000
2CB208F5-A2B0-4151-A671-5D365EBA36AD	BCD-0014	2023-05-16 14:25:01.3333333
5E1EFEA2-73E8-4681-84EE-7563F41CC5DB	BAC-0039	2023-05-16 20:35:01.3666667
E40E8E9C-AD0C-4EC8-B8A0-85F9144A6F4D	DCD-0046	2023-05-16 15:44:01.3900000
1E8358D2-F02D-49F0-986F-9B02165BDEE9	ABC-0052	2023-05-16 17:03:01.4266667
BD7EB7FA-E365-4E4F-B5DC-9F6189E1D193	ACB-0017	2023-05-16 18:46:01.4366667
CD44E344-584A-48AA-AAC2-A611240AE028	DCE-0055	2023-05-16 17:20:01.4466667
5ABF6A2E-9FBD-4E4F-99DD-C31D19695F6F	EEA-0006	2023-05-16 22:24:01.5000000
DE2AA0D9-19FA-44BB-840D-CABF717A6AEC	CBB-0091	2023-05-16 15:06:01.5133333
DD934874-0959-497E-BC6A-EEB983837AF2	DAD-0092	2023-05-16 22:51:01.5900000
C57C71F8-F85E-4CFA-AF33-F1521C186471	CDE-0073	2023-05-16 18:19:01.5966667
29060610-79A2-4628-A372-F2772E33A9BA	BBA-0024	2023-05-16 19:15:01.6033333
CBF8DA8D-8B56-47A8-A01C-F304785B9CF3	EEC-0047	2023-05-16 19:33:01.6033333
EF818C23-CA48-4E59-87C3-00ACC6E350BA	EEE-0066	2023-05-21 17:00:01.8966667
13E6C18D-2578-4F26-85C3-0171A8F0E2E3	AED-0097	2023-05-21 22:58:01.9066667
FBB07EEE-C556-41DC-9926-02B4064D897B	ACD-0081	2023-05-21 17:43:01.9166667
A5A059E2-2C42-449E-8D32-0475A79DC548	BEA-0009	2023-05-21 14:25:01.9233333
3283469B-FF4B-4D80-A114-11DFC8BAE335	AED-0045	2023-05-21 13:03:01.9700000
1C726033-87D8-48D5-B35C-22097AA1499F	CBC-0027	2023-05-21 21:14:02.0233333
B6327CDA-7019-41EB-B9C1-28152E76BC32	AAD-0019	2023-05-21 14:42:02.0433333
243B4E5B-61CC-4201-A546-29A9FA75AFC3	ECB-0031	2023-05-21 15:14:02.0566667
3F01E8B7-B469-46AF-B9A3-33F87D748E5F	DEA-0051	2023-05-21 16:15:02.0800000
194F1CF9-10FD-498C-8BFD-49455EB30F95	CEB-0074	2023-05-21 15:04:02.1233333
03CA9DE6-070D-44C6-92FB-5368A0ACAAB2	CEC-0023	2023-05-21 19:49:02.1433333
DD5182C8-F70A-48EB-8250-5636FFFC9804	BCB-0010	2023-05-21 17:07:02.1466667
9E00245C-D263-4ED3-85A0-671141C2DDED	ADC-0086	2023-05-21 17:48:02.1800000
3D9D7793-43FF-45AA-A069-804866936FFA	CDB-0089	2023-05-21 20:07:02.2233333
6203ABC3-A959-4E4F-BA37-932756F13B5C	ECB-0029	2023-05-21 21:02:02.2700000
4A1C2FC1-268E-4C6D-BFD1-976707DCA0EB	ACB-0026	2023-05-21 18:01:02.2766667
8D252908-69DB-41E4-8D47-9FBE82BBA604	BDE-0054	2023-05-21 16:15:02.3000000
876D3E6A-B8C4-4629-8737-A34A7D60EAA8	BCD-0058	2023-05-21 20:00:02.3066667
433F719A-2ECF-4559-B521-B7167E2A2C09	BBE-0091	2023-05-21 19:21:02.3500000
9BFD417D-5F9F-47D6-BB3E-BC3ED3804A1F	DDD-0016	2023-05-21 19:33:02.3600000
E7A10DA3-7653-4E56-8B3C-BD2557D0161E	EAC-0029	2023-05-21 13:56:02.3633333
8CB2DED3-DC5E-46E4-9938-D14D88A8F5F8	BCA-0089	2023-05-21 20:22:02.4066667
36322CFB-5509-4886-8D97-DA8783D6A266	CDA-0065	2023-05-21 18:47:02.4266667
5966EF9F-E170-4814-9F73-DC22168CF4D9	BCE-0093	2023-05-21 21:32:02.4333333
E02B689A-DE80-4041-8DC8-E6EF161D1158	BDB-0094	2023-05-21 22:20:02.4533333
12753586-E924-40DE-ABD9-EB0A1FEF0192	BAC-0025	2023-05-21 13:58:02.4666667
5708E655-0406-4B15-A0C6-EB86192EFC1F	CEA-0011	2023-05-21 18:19:02.4700000
489740AF-B055-40B8-9ED5-ED1C8227A15B	EAE-0075	2023-05-21 15:28:02.4766667
B44D4969-6F97-477F-8DD9-F4FC19DB9AFE	BAD-0026	2023-05-21 18:04:02.4900000
A901113B-1032-410E-9DF0-FAA0296AC9E9	DCD-0090	2023-05-21 16:48:02.5100000
0A0EDBB9-B788-41EF-9A43-FAB073D2DC7F	EDD-0069	2023-05-21 14:23:02.5100000
1ECA7FC7-9C5F-4FEC-8E7F-0FA9DF11C763	CCE-0097	2023-05-22 13:22:02.0433333
D1CD82C8-FEFD-48F4-9B7A-153C90F88303	ECD-0013	2023-05-22 21:55:02.0633333
C8D6BC65-9872-4672-9127-1BDF38492048	DBD-0052	2023-05-22 14:53:02.0866667
7430E4ED-9E60-4CFF-B32D-8A6F0A7804E0	CAC-0018	2023-05-22 21:29:02.3966667
521A8D6C-8F29-40EA-8BF8-8AEDFC5E7F92	EAA-0085	2023-05-22 20:41:02.4000000
0783F0E5-C269-4398-8D86-D0CF85C6FA2A	CAA-0012	2023-05-22 20:43:02.6166667
B2C82428-E435-4A39-9DE6-F53EC95AED61	BCD-0078	2023-05-22 22:26:02.7300000
76FFC496-2E68-4F3B-B363-FCB94C20E7B4	BBA-0088	2023-05-22 17:19:02.7633333
81ED80FD-6A14-4DDB-BF0F-00A7CB6D492D	EBB-0017	2023-05-25 21:34:01.7533333
A2C4B490-8B93-43FC-8D9B-0EC7BEC58D9A	DDD-0023	2023-05-25 15:33:01.7766667
98A73CE2-63EC-4B10-A26B-13E9E1BEF514	BBE-0013	2023-05-25 22:14:01.7866667
6A373CD3-25CB-4280-A30C-1488F2D32916	BAB-0078	2023-05-25 14:59:01.7900000
C0778F15-B773-45BB-B3CF-4310DE942EE5	ACB-0050	2023-05-25 19:23:01.8833333
4B140B5D-6AA5-4678-AE19-4E701986FDD3	ACA-0075	2023-05-25 22:48:01.9033333
B3600625-D6EE-48DF-B3E7-C554E23EF5B5	AED-0048	2023-05-25 20:35:02.0766667
3C30745F-B8DC-4919-9C00-CE743C3BB8AD	CEB-0094	2023-05-25 21:25:02.0900000
3520AD1E-C443-4DA3-8BB1-0101B2C66451	CEE-0056	2023-05-29 15:19:01.4666667
BA35BEBE-BA55-4017-AD32-0793C32BB26D	DDC-0093	2023-05-29 14:48:01.4800000
E5C2586F-3F7A-4F3B-BF13-0D66122B4C7E	EAE-0034	2023-05-29 15:51:01.4900000
3E47C633-753D-4BB6-B0DD-216F26740C13	CDB-0093	2023-05-29 21:40:01.5300000
A43C80C5-10C0-42B0-83B1-2C2F7941721C	ACA-0097	2023-05-29 20:48:01.5533333
D2D17FFA-0E7F-4551-9FBB-36FC4BD2C649	BAE-0046	2023-05-29 14:27:01.5766667
731F4239-A335-49FE-909E-388954AA0C90	ABC-0043	2023-05-29 15:09:01.5800000
045E21F3-99EF-49FA-8A8A-478A98E7742D	ADC-0026	2023-05-29 18:02:01.5966667
6A8D021F-FB54-49BC-AF87-58E57844D038	CAE-0059	2023-05-29 22:33:01.6233333
FCA262FD-7057-4986-B67F-66EE1BBEF9F7	DBE-0093	2023-05-29 21:19:01.6433333
CD088682-2ECC-46D8-BA1E-6F1477835D47	BDB-0056	2023-05-29 16:12:01.6566667
4EC499A1-CA33-4831-B931-74D9DD71CCD6	CDC-0066	2023-05-29 18:10:01.6733333
A82A60B9-9848-4C31-AA8A-7BE31F8B5D1C	AAE-0098	2023-05-29 19:06:01.6900000
C1C1B907-F329-44BA-8157-8AA5F8E1F11C	DBB-0061	2023-05-29 19:39:01.7133333
DD62775D-A467-4283-A5A9-8D92B2A540F0	AEA-0093	2023-05-29 18:12:01.7200000
9540F17E-AF2D-4FB0-9200-8DED3C0D134A	BBB-0039	2023-05-29 21:33:01.7233333
44D056FA-9AD6-4353-A217-A8EAF1A7F34D	CAC-0010	2023-05-29 14:33:01.7766667
FD9C7726-BB94-41D4-89CF-B188F2B7CBE1	AAA-0034	2023-05-29 19:20:01.7933333
88FCAC05-72D1-46D1-980E-B210AED88B2F	ADD-0028	2023-05-29 19:35:01.7933333
47AAA77F-47C6-4572-8F39-BB813C94D4A9	ABB-0075	2023-05-29 20:11:01.8100000
0A819F52-095B-4713-8134-BCB348DA8CFF	DDA-0087	2023-05-29 13:52:01.8166667
69D52ADF-D818-4166-8BDD-C843B0605927	AED-0039	2023-05-29 21:14:01.8366667
61A0DD78-ED83-459C-9D8C-D34F7D6ACD2C	ACE-0083	2023-05-29 20:57:01.8633333
9A27FD7F-316B-4E67-9A78-E37F0D125BEB	ECA-0069	2023-05-29 18:58:01.8966667
5194AEB7-C95E-44AA-A7FA-F9B0131D9D7E	EEA-0034	2023-05-29 19:38:01.9366667
C3453715-E6D7-421A-8394-0D178FCF6FA2	CAC-0041	2023-05-30 13:43:02.1500000
05F0C74C-B29A-4E72-869B-22925ADB76FF	ADE-0089	2023-05-30 15:29:02.1933333
2435FCAE-B5CE-450E-AD78-2F5EC64E6DAC	ABE-0035	2023-05-30 18:27:02.2100000
C09D8C32-63B8-47F5-9D92-5C9F28ADA1FC	CBE-0009	2023-05-30 14:07:02.2900000
A95A67D8-4037-4568-A037-65DCBDF8FFF0	CBE-0097	2023-05-30 15:55:02.3033333
6A70282C-1FD1-47B8-B054-6F842B7F4069	DAD-0016	2023-05-30 19:51:02.3233333
065BA6BD-F4D9-4C12-92C5-85A937C6271D	CBD-0054	2023-05-30 17:38:02.3600000
B508026E-8785-4069-B6DB-C98778F9350F	DAD-0090	2023-05-30 22:41:02.4666667
249B0713-CCAB-4F8C-BEAF-D1FE5D1E85F3	CBE-0087	2023-05-30 22:25:02.4833333
883F73A0-2C61-4495-B500-D7A30444662D	EDC-0096	2023-05-30 17:21:02.4966667
D0FFCA29-A75D-4D7B-9929-F23F0248B67D	BBC-0040	2023-05-30 14:32:02.5500000
2665BC39-BE24-461B-A22F-02EA580E85E5	CBB-0016	2023-06-05 13:24:02.0366667
C92447B1-CD44-4052-B8A8-115DF3825051	ABC-0021	2023-06-05 22:22:02.0700000
0C007BC4-1B82-4FE8-A634-195A395BCD63	DDD-0026	2023-06-05 21:10:02.0866667
5FBBEB56-B19E-4CB8-A000-1F09D2AED2BE	ABA-0094	2023-06-05 17:12:02.1000000
202C71D7-8A4F-4CE4-9C16-2C81F730E1D5	ECA-0084	2023-06-05 22:09:02.1133333
E69A6BD2-F3F2-4394-8CFF-31F6B0F2976B	EDC-0022	2023-06-05 19:15:02.1266667
2ECFCF88-6CEF-40C2-B852-3A2EED41FDA3	EEC-0074	2023-06-05 21:37:02.1400000
180ADD7C-393E-4538-BFFD-3F889E7A0483	DEE-0094	2023-06-05 22:51:02.1466667
901BDA4A-ABEF-490E-80FC-41990C201E3D	EAE-0023	2023-06-05 20:45:02.1500000
F0BDFCEC-CDFA-466E-A735-4561D4C71C1C	ADD-0061	2023-06-05 15:18:02.1566667
680C080E-E0A0-4A6E-AA5A-4746C90F5B17	DCD-0022	2023-06-05 21:30:02.1600000
695CD692-0EB7-408E-AFDA-529EC0DF477D	ADD-0073	2023-06-05 20:44:02.1833333
F9A5EE4A-B23B-4029-AA4C-6348F51401D9	BBB-0086	2023-06-05 15:49:02.2200000
2B138373-682E-41EE-B8A8-6B7677F81AEA	CBD-0092	2023-06-05 14:10:02.2300000
C5F1ED6C-8ADD-40A2-B061-6BD16CE72184	CCA-0088	2023-06-05 20:33:02.2300000
8D49586D-2982-4505-89DF-700555D3A3B5	EDC-0071	2023-06-05 22:33:02.2433333
6ED31274-BE8E-4C60-91DC-71BE939DF9DA	EEC-0036	2023-06-05 17:10:02.2466667
6CE9D653-FC52-442E-9A1E-7324FD886681	ADC-0063	2023-06-05 18:14:02.2500000
2DB2FCE8-B359-4811-A8D8-74706B3D567C	ACB-0025	2023-06-05 15:43:02.2533333
A53148EA-CBFB-4874-B26C-796367AD447C	ECB-0017	2023-06-05 15:58:02.2600000
42CD2685-8EA4-422A-A2A5-7E59EB0B1148	ADB-0029	2023-06-05 17:52:02.2700000
A08CA61F-15F7-4A24-8C57-862AEBA556ED	BDC-0001	2023-06-05 17:55:02.2866667
BBD26D68-727B-4879-AB1E-8762B666D281	EBB-0081	2023-06-05 16:49:02.2866667
67F8FAD3-1163-45A7-B5A5-95334C5C4F5F	AAD-0011	2023-06-05 15:11:02.3066667
02A487F6-3798-4BDC-99C4-9DE9A1663DE1	ACD-0012	2023-06-05 16:17:02.3200000
5E7C9F65-C72C-4EDF-8487-A02A93A2F44D	BBC-0095	2023-06-05 22:52:02.3266667
31C5EEE5-1CF6-46BE-BC20-A1DF176E7E25	DAC-0064	2023-06-05 21:38:02.3300000
D21E1BC7-969C-4C51-9C25-A62E5CC79F9E	DAC-0026	2023-06-05 19:42:02.3366667
C77CDA65-DCBF-4E35-9683-ACA332F5CCA8	EBC-0024	2023-06-05 19:12:02.3433333
CB03882A-307C-4B9F-8209-B2BE152386DD	AEA-0044	2023-06-05 21:25:02.3566667
8225B20E-1DEA-42F1-961D-C2DE56A449B7	CCA-0044	2023-06-05 15:46:02.3800000
BB42F814-F16F-4C96-8480-C7B05F159986	BDB-0062	2023-06-05 22:51:02.3900000
6A9FADA4-3792-42CC-BF6E-D05ED8C5F555	ACC-0015	2023-06-05 16:16:02.4033333
F6658AE5-94AC-47AC-A6F0-D5578F9A066A	EDC-0025	2023-06-05 19:01:02.4166667
31BBC5AB-C483-49A2-BEFC-D7CC503FB010	BCA-0064	2023-06-05 16:41:02.4200000
EEB6DA4B-CFB0-4BC1-AA3A-DBBB2382D9A7	BED-0078	2023-06-05 21:02:02.4300000
5306A85D-C36B-4E1D-9B2B-DEF6C57A64D9	DEA-0069	2023-06-05 22:50:02.4366667
488AAE64-4C53-4648-BD35-EF2A539E69A8	CCE-0064	2023-06-05 15:59:02.4566667
2ED63CCA-DEFC-4875-95CD-EFB847A62D70	ECD-0043	2023-06-05 19:36:02.4600000
14F2DD92-8C65-4499-93C1-F43EFE59BC97	ACD-0007	2023-06-05 20:22:02.4633333
5A0AB90E-30EB-48C6-8483-039220599469	DAB-0055	2023-06-06 20:03:01.8200000
39D5EF87-061B-4187-9D0D-194C88F6CEB7	ECC-0071	2023-06-06 13:38:01.8533333
867A0FC4-4670-417B-94D8-1DD2DC015D63	DDD-0040	2023-06-06 15:53:01.8600000
44E89602-B6ED-4544-A0C6-32C2CC33B788	ECB-0012	2023-06-06 18:35:01.8900000
3F28EAA3-F72C-42F7-BC85-398258E72BD2	BDB-0058	2023-06-06 16:12:01.9000000
2D8D8BFF-0EC9-4D0B-A139-6D38C58D11EC	CAA-0078	2023-06-06 21:11:01.9900000
86626512-DA19-4E9C-A61B-7D8893DB88BE	CEA-0012	2023-06-06 17:40:02.0100000
7D952CE7-1D7B-4F73-9318-814670D9DE0B	BDD-0055	2023-06-06 14:40:02.0166667
6E6B540D-94FA-4010-AF0E-BD746C74D6F5	BBE-0049	2023-06-06 13:34:02.0966667
E8194C11-AD58-4D84-8F76-C1AE027405F3	CDB-0069	2023-06-06 19:01:02.1033333
F9158CF1-B2FD-4A38-83D4-CB50AF7530C0	ADE-0077	2023-06-06 20:50:02.1166667
3B9DE356-F0F2-428E-89A3-F2E18D960F6D	AAE-0096	2023-06-06 21:29:02.1866667
3C1A6742-F28D-4ED6-97ED-0AFFE329ECF5	ABB-0070	2023-10-25 17:00:57.8800000
9C0D0F71-7FB2-4571-B87C-0F2DC1B04B43	BEE-0058	2023-10-25 15:35:57.8900000
84F254C8-4F14-4D5A-932D-11AAD9826A9E	CEA-0095	2023-10-25 15:12:57.8966667
AFB06485-5BA6-4571-8BDF-156E3AC8E9ED	DAE-0063	2023-10-25 18:10:57.9100000
0564E5A1-DC13-45B0-A871-1DE885CC0FBF	CCD-0037	2023-10-25 19:40:57.9366667
4ABA9308-096C-48CC-BB27-223E0F79A841	CCB-0072	2023-10-25 19:44:57.9500000
5F721203-18B5-459D-90C8-282D3A5D7779	AAC-0069	2023-10-25 21:35:57.9700000
FC8DBABB-4AC1-4B65-84D6-2C1C9E345364	DCC-0006	2023-10-25 13:10:57.9800000
91449CA5-DD5A-48DE-BB49-34D29AD6207C	ECA-0045	2023-10-25 21:21:58.0000000
D8202CA5-DDF2-4EE3-9E45-4505866BCB3C	AED-0086	2023-10-25 16:35:58.0233333
66192541-FA42-4EA8-9D42-4AB6BD26D678	BCB-0091	2023-10-25 19:40:58.0300000
0DD6114E-FC1F-4F01-9786-51B39FA7A63E	BDB-0082	2023-10-25 18:58:58.0366667
8379CB5E-B614-4839-9663-5AE1D9963006	ECA-0063	2023-10-25 15:55:58.0466667
BD7216B5-D02C-4C9F-B7E8-648E42643EDE	BEE-0004	2023-10-25 20:18:58.0566667
552ED7DC-F5DD-40F2-9F77-731BA1DE90EC	CED-0042	2023-10-25 18:03:58.0700000
C54FE1BC-7D9C-44A5-A058-75321C740D63	AEE-0001	2023-10-25 18:25:58.0733333
F0D780D9-7EB2-4752-8420-8955F4FCE3D0	ABB-0049	2023-10-25 12:55:58.0900000
CE544415-9D8B-4BF9-BE46-8E13F3610EF6	CDD-0028	2023-10-25 12:44:58.0966667
DFDAF349-9982-437B-B949-902CDF480ED8	AAE-0058	2023-10-25 12:43:58.1000000
402361AD-D8A3-47D8-8570-96378D2528AD	CDD-0034	2023-10-25 18:23:58.1066667
F1562CFF-3B06-47C6-B222-A6F4435FF044	DAB-0058	2023-10-25 19:53:58.1233333
B4C71F6C-5D71-4F7F-8349-A75D05DC87FF	BED-0067	2023-10-25 17:28:58.1233333
D0D08686-D23A-4EE1-8BDF-A996ACFB5002	EBB-0061	2023-10-25 15:28:58.1266667
1E9CD483-CF6B-4AD6-B0C4-ADF676583AAC	ABD-0014	2023-10-25 18:52:58.1300000
2A738514-6C2A-43DE-BA3A-C605F3D2AA73	BAA-0095	2023-10-25 17:01:58.1533333
53B3F31E-12DA-4C1A-96B1-C8EB79734C9C	BBB-0015	2023-10-25 12:26:58.1566667
