TransactionID	trno	TrDate	Amt	RefNo	PaymentType	Party	BankName	CreatedBy	CreatedOn					
1737	7A780AC6-D702-44FB-9F15-8072C85DC150	2023-04-28 11:28:29.6666667	12148.98	B3501E36-8260-4AAA-8F5D-820A68F2FBAE	InvoiceAdvance	"Wingtip Toys (White Church, MO)"	UPI	System Generated	2023-04-28 11:28:29.6666667					
1738	3860A059-3FC6-465D-BE46-C9AE1C8D0192	2023-04-28 11:21:29.6900000	13292.58	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceAdvance	Roko Ilic	Axis	System Generated	2023-04-28 11:21:29.6900000					
1739	328821A6-B6C5-44F6-ABA0-2F974AD6F2DD	2023-04-28 17:32:29.7500000	8806.86	748EED3C-103B-42CA-8D2A-D9D56246FFDA	InvoiceBalancePayment	"Tailspin Toys (Hiteman, IA)"	SBI	System Generated	2023-04-28 17:32:29.7500000					
1740	208CFA62-1753-42F6-A793-FCDEA317CF57	2023-04-28 14:20:29.8000000	9864.04	F0EE3414-6D57-4845-8B62-079D2BA36B14	InvoiceBalancePayment	Rani Ganguly	Paytm	System Generated	2023-04-28 14:20:29.8000000					
1741	3C680AD1-27A4-4DEA-9682-100FB68B715F	2023-04-29 15:27:29.8933333	11764.93	6520F802-4F99-4997-90AC-335AC9CB8660	ShipmentAdvance	DCA-0002	HDFC	System Generated	2023-04-29 15:27:29.8933333					
1742	82EFA7BF-004D-474B-A92B-A075A0E57ECB	2023-04-29 14:22:29.9200000	6445.12	1EEE1773-A28C-4C23-ADFC-28DB7DEC0D7B	ShipmentBalancePayment	ADA-0037	SBI	System Generated	2023-04-29 14:22:29.9200000					
1743	3D981B76-1231-44FE-BD16-FE78B5A717CE	2023-04-29 11:49:29.9500000	5476.48	FD05633E-EC28-4354-853D-291634E02AB8	ShipmentBalancePayment	EBD-0004	Axis	System Generated	2023-04-29 11:49:29.9500000					
1744	CDB29928-C769-4570-955D-4855410BF5C5	2023-04-29 11:55:29.9766667	6468.16	7C23ED8B-6798-4746-A3A8-295EFC96518B	ShipmentBalancePayment	CDE-0086	Axis	System Generated	2023-04-29 11:55:29.9766667					
1745	38399850-FA6D-4837-8842-C60EDFA26D06	2023-04-29 15:34:30.0833333	10046.87	97FB90EA-89B1-4FC9-B2A3-12F3E1D54F3B	InvoiceAdvance	Drazenka Jelic	Axis	System Generated	2023-04-29 15:34:30.0833333					
1746	8E6ACD2D-3868-48B2-8D9D-5E52E3D90468	2023-04-29 11:39:30.1066667	6260.06	6974C21B-FFAE-4F9B-93F5-4CA501F2E302	InvoiceAdvance	Seo-yun Paik	HDFC	System Generated	2023-04-29 11:39:30.1066667					
1747	DDCE4BE7-DE6C-442D-A59C-8B8741847375	2023-04-29 10:27:30.1266667	10290.22	BFDC24CC-AEC4-455B-8A0C-65129ADF13B5	InvoiceAdvance	"Tailspin Toys (Donner, LA)"	Paytm	System Generated	2023-04-29 10:27:30.1266667					
1748	84E7F820-1FBF-4F30-B045-2D3DF3FAFA53	2023-04-29 15:15:30.1800000	5722.13	81B7B3AE-4DD4-428D-9A6C-5C676380240D	InvoiceBalancePayment	"Wingtip Toys (Helotes, TX)"	IDFC	System Generated	2023-04-29 15:15:30.1800000					
1749	4C9C4F77-65F7-4629-B91B-E8CC9395137A	2023-04-29 14:56:30.2233333	5110.32	7B8336A3-8A45-4523-A4E7-317B12E57000	InvoiceBalancePayment	"Tailspin Toys (Terre du Lac, MO)"	SBI	System Generated	2023-04-29 14:56:30.2233333					
1750	1619956F-8147-4DCE-831D-921F71EBAC0A	2023-04-29 11:57:30.2566667	11760.39	B0B4DBCD-92FB-4ECB-9AE8-10E2F3D3BC54	InvoiceBalancePayment	Liia Orav	SBI	System Generated	2023-04-29 11:57:30.2566667					
1751	8A97D272-4F65-468C-9E5F-66F6EA04E7E4	2023-04-30 17:32:30.1400000	8492.62	88696CC1-EA4E-4AF2-BA1A-21030CC72FD2	ShipmentBalancePayment	CDC-0004	SBI	System Generated	2023-04-30 17:32:30.1400000					
1752	608B769F-AB3A-4DAE-BDFB-9D59C2F4B545	2023-04-30 10:51:30.2366667	8171.27	A5DAD120-9163-4371-A5B4-278108C6B768	ShipmentBalancePayment	EDE-0020	ICICI	System Generated	2023-04-30 10:51:30.2366667					
1753	BFF4E30C-46A1-4180-85FB-235746605895	2023-04-30 13:40:30.2600000	3599.09	916239D3-8AA7-4903-A0C9-287E329B66B5	ShipmentBalancePayment	CCB-0056	ICICI	System Generated	2023-04-30 13:40:30.2600000					
1754	38214FD2-0755-478F-8B1B-D8D8BE4E1FE5	2023-04-30 18:36:30.3100000	6474.37	22A23E92-2997-4B87-A52B-2A24FF14DF4F	ShipmentBalancePayment	ECD-0070	IDFC	System Generated	2023-04-30 18:36:30.3100000					
1755	9D720B5D-2329-4D12-BFBE-43FAC387E9D4	2023-04-30 15:47:30.3866667	10193.85	C207F67B-CFD8-420A-B764-11B133D783BA	InvoiceAdvance	"Wingtip Toys (Dickerson, MD)"	PNB	System Generated	2023-04-30 15:47:30.3866667					
1756	6620A627-5E25-4FD8-9FB0-3523CEFAF614	2023-04-30 09:34:30.4833333	3102.48	64533A78-D754-46E1-9B22-CCD00DEAD7BA	InvoiceBalancePayment	Alena Kellnerova	SBI	System Generated	2023-04-30 09:34:30.4833333					
1757	B0AEAD71-A803-4571-8FC7-522B1A3DA6FD	2023-04-30 16:20:30.5433333	6847.69	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceBalancePayment	Roko Ilic	IDFC	System Generated	2023-04-30 16:20:30.5433333					
1758	622D3B67-7DE7-4E0A-AB95-6C6B247D05C0	2023-04-30 15:27:30.5766667	11080.16	8CB5A980-2AB3-46F9-8233-64068A2F9DE2	InvoiceBalancePayment	"Tailspin Toys (Arbor Vitae, WI)"	UPI	System Generated	2023-04-30 15:27:30.5766667					
1759	B013F515-9F1A-4F47-BB63-C4218895D9BC	2023-05-01 10:09:31.5433333	10034.39	231329CA-7B1A-47D2-8F1C-0ED17970BF83	ShipmentAdvance	BAE-0034	HDFC	System Generated	2023-05-01 10:09:31.5433333					
1760	9A9ECD5B-8B99-4F6F-B281-1D436195C1D4	2023-05-01 10:58:31.5700000	7797.44	17E4035E-23CE-4C01-BC4A-2A634DA0F7E2	ShipmentBalancePayment	ABB-0005	UPI	System Generated	2023-05-01 10:58:31.5700000					
1761	EAA23960-3E5A-4FB1-8C76-F1BD427FED18	2023-05-01 13:43:31.6966667	2572.55	BFDC24CC-AEC4-455B-8A0C-65129ADF13B5	InvoiceBalancePayment	"Tailspin Toys (Donner, LA)"	Cash	System Generated	2023-05-01 13:43:31.6966667					
1762	335234FD-19FA-4981-9718-F94534A9C658	2023-05-01 09:30:31.7433333	10193.86	C207F67B-CFD8-420A-B764-11B133D783BA	InvoiceBalancePayment	"Wingtip Toys (Dickerson, MD)"	Cash	System Generated	2023-05-01 09:30:31.7433333					
1763	6439DA85-AAE0-4138-940C-C95105E70B73	2023-05-02 13:54:30.9866667	9749.98	4DD2C76E-A5B1-4C68-AAC6-003E5A679C01	ShipmentAdvance	BEA-0092	Axis	System Generated	2023-05-02 13:54:30.9866667					
1764	87F1B7F3-675F-4AB7-B0FF-8C3F20DB5F42	2023-05-02 16:59:31.0466667	4577.87	34E7DDD1-A0A7-4849-B3E4-0D5DDA071BBA	ShipmentBalancePayment	DBB-0081	IDFC	System Generated	2023-05-02 16:59:31.0466667					
1765	B8435024-BE31-4C99-95EF-98477F81B480	2023-05-02 17:52:31.2800000	5175.66	97FB90EA-89B1-4FC9-B2A3-12F3E1D54F3B	InvoiceBalancePayment	Drazenka Jelic	ICICI	System Generated	2023-05-02 17:52:31.2800000					
1766	7A09D8C7-E1A6-4F30-8A80-7F5F83AF55F5	2023-05-02 14:38:31.3133333	5778.52	6974C21B-FFAE-4F9B-93F5-4CA501F2E302	InvoiceBalancePayment	Seo-yun Paik	IDFC	System Generated	2023-05-02 14:38:31.3133333					
1767	440D1E1B-2141-41C7-B24C-F825ECC8CE94	2023-05-02 10:00:31.3566667	7339.94	51C21B3E-A3A0-407D-9647-35CC9C46A089	InvoiceBalancePayment	Victoria Lacusta	UPI	System Generated	2023-05-02 10:00:31.3566667					
1768	1B3FC6B3-7EF4-473D-A3FC-8975E12FB95A	2023-05-02 12:31:31.3866667	5775.46	1BA80A63-D2CB-450A-8D99-32EDF3B2BD09	InvoiceBalancePayment	"Wingtip Toys (Cache, OK)"	Paytm	System Generated	2023-05-02 12:31:31.3866667					
1769	1CEC22BA-1133-49D9-9841-B4D0E5C6EAE6	2023-05-02 21:43:58.4266667	11449.84	AC163986-0A37-461A-98D5-270B94182801	ShipmentBalancePayment	ABB-0053	Cash	System Generated	2023-05-02 21:43:58.4266667					
1770	F16AF925-D499-4263-9C6D-27D1118666D7	2023-05-02 19:40:58.4300000	5962.69	906FDCFF-D734-495E-90D4-2853BD967D24	ShipmentBalancePayment	BEA-0013	Cash	System Generated	2023-05-02 19:40:58.4300000					
1771	9C15476F-3728-42A9-BEC1-10EBFA38AAE0	2023-05-02 20:35:58.4800000	8639.76	9BF2B98F-2769-4827-9D99-A66111F6BE39	InvoiceAdvance	"Wingtip Toys (Vair, TX)"	IDFC	System Generated	2023-05-02 20:35:58.4800000					
1772	E7724373-3745-4DE2-A325-AE7E46FCEC76	2023-05-02 23:38:58.6566667	12063.88	32362E68-8623-4E01-B5FF-D9EF20CCA56D	InvoiceBalancePayment	"Wingtip Toys (Morita, TX)"	SBI	System Generated	2023-05-02 23:38:58.6566667					
1773	26AF9D58-6807-40B9-AA33-FE1860F36647	2023-05-02 22:37:58.6600000	8797.54	B3501E36-8260-4AAA-8F5D-820A68F2FBAE	InvoiceBalancePayment	"Wingtip Toys (White Church, MO)"	ICICI	System Generated	2023-05-02 22:37:58.6600000					
1774	2DBFC9FF-ED62-4C44-8461-144A4ACA69FE	2023-05-03 18:41:02.4200000	9291.85	006EC078-CF41-441B-B29E-01589B62761F	ShipmentAdvance	BBB-0030	SBI	System Generated	2023-05-03 18:41:02.4200000					
1775	3707AC30-2D85-4A74-A015-2F12525C3D45	2023-05-03 14:41:02.4233333	6626.10	39E2D3A1-A512-4407-BDF1-07878B1FFE92	ShipmentAdvance	EEB-0084	PNB	System Generated	2023-05-03 14:41:02.4233333					
1776	91B8340B-01AB-47EA-AAD7-20CDA1BA479B	2023-05-03 14:41:02.4233333	13448.53	1A0CECF9-E674-4FD3-A8A5-1367A97F78BF	ShipmentAdvance	EEE-0066	ICICI	System Generated	2023-05-03 14:41:02.4233333					
1777	FD36C98C-D5E0-4FEF-A7A2-003EB1A18819	2023-05-03 14:08:02.5000000	3942.20	48CA6F72-2B7A-4942-BC87-292743EFB344	ShipmentBalancePayment	AAC-0089	ICICI	System Generated	2023-05-03 14:08:02.5000000					
1778	6F5C59CA-EBC6-433A-83B9-C76203613B5F	2023-05-03 14:53:02.5033333	7339.32	1C530913-295B-4C79-89E6-2AEDA1194999	ShipmentBalancePayment	CAD-0043	Cash	System Generated	2023-05-03 14:53:02.5033333					
1779	0493A0C9-7A93-43BE-BE27-DF2E5C730E67	2023-05-03 15:23:02.5500000	8269.46	5D45F426-33E3-4961-8909-39F764819EEC	InvoiceAdvance	Jaroslav Fisar	SBI	System Generated	2023-05-03 15:23:02.5500000					
1780	7A6295AD-2B0E-4052-8678-EBD0684F4647	2023-05-03 13:34:02.5500000	13187.58	25CE03F5-4529-42E1-8400-FF07DDF7FC23	InvoiceAdvance	"Tailspin Toys (Batson, TX)"	IDFC	System Generated	2023-05-03 13:34:02.5500000					
1781	A18EEEA2-7F60-482D-9E56-EB5E707D8D91	2023-05-03 17:35:02.5500000	18465.94	A72B8924-8BB6-4350-AC9E-5C76C7A91C18	InvoiceAdvance	"Tailspin Toys (Jessie, ND)"	Paytm	System Generated	2023-05-03 17:35:02.5500000					
1782	70AFD5FA-4F17-41CB-8885-DB6A5413CD6D	2023-05-03 14:07:02.5533333	15478.00	91FA300D-F451-42B8-8CDE-5FF3569EAB3E	InvoiceAdvance	In-Su Bae	Paytm	System Generated	2023-05-03 14:07:02.5533333					
1783	96EDDEFB-E351-499B-92BA-909C22C4B286	2023-05-03 15:38:02.7200000	10107.11	5D45F426-33E3-4961-8909-39F764819EEC	InvoiceBalancePayment	Jaroslav Fisar	PNB	System Generated	2023-05-03 15:38:02.7200000					
1784	FC60BEDF-6B33-49DD-A030-7C22F55DD882	2023-05-03 19:39:02.7233333	4616.48	A72B8924-8BB6-4350-AC9E-5C76C7A91C18	InvoiceBalancePayment	"Tailspin Toys (Jessie, ND)"	IDFC	System Generated	2023-05-03 19:39:02.7233333					
1785	D4ABAC52-D18A-4A61-8AFB-751F85FA3958	2023-05-05 16:07:02.3500000	6280.73	98E0C4F2-1FB9-4A21-A4D0-01C6DFC47F0A	ShipmentAdvance	BDE-0073	ICICI	System Generated	2023-05-05 16:07:02.3500000					
1786	6E64EBA8-8FD9-4FC0-BA54-051C8B0D967E	2023-05-05 17:22:02.4400000	11356.71	006EC078-CF41-441B-B29E-01589B62761F	ShipmentBalancePayment	BBB-0030	HDFC	System Generated	2023-05-05 17:22:02.4400000					
1787	23305CAB-6554-4813-B262-5E8FBED86532	2023-05-05 21:36:02.4433333	5033.83	DD874E51-9BCA-4753-8889-02E3E2BA4611	ShipmentBalancePayment	ECD-0028	ICICI	System Generated	2023-05-05 21:36:02.4433333					
1788	2A578213-25B6-43FB-B865-DACD83162FB6	2023-05-05 15:47:02.4466667	9262.51	231329CA-7B1A-47D2-8F1C-0ED17970BF83	ShipmentBalancePayment	BAE-0034	ICICI	System Generated	2023-05-05 15:47:02.4466667					
1789	A01A4C0D-8D0C-4F5D-A276-376902CD2D36	2023-05-05 22:23:02.4900000	13014.45	AD9F3512-4466-497F-A1D8-F032F4325DBF	InvoiceAdvance	"Wingtip Toys (Plaquemine, LA)"	ICICI	System Generated	2023-05-05 22:23:02.4900000					
1790	E5DF9829-7248-44FC-8AC6-5008CFA1DB6F	2023-05-05 21:12:02.4900000	11502.50	1964F8C9-6DF7-4ACF-B70A-A82C5EBE8601	InvoiceAdvance	"Wingtip Toys (Akhiok, AK)"	HDFC	System Generated	2023-05-05 21:12:02.4900000					
1791	5CDDD895-E71A-482B-A4B4-9DC68C64EEB9	2023-05-05 17:43:02.4900000	13120.11	D8CD0366-9A91-4D22-AD74-D306CFEDCE68	InvoiceAdvance	Ivan Sepulveda	ICICI	System Generated	2023-05-05 17:43:02.4900000					
1792	76530DB5-42CF-4759-A43B-9808360C5BCA	2023-05-05 20:26:02.4900000	12533.71	C8BE0849-4186-4F05-B5FF-9593D8C672F0	InvoiceAdvance	"Tailspin Toys (Sauquoit, NY)"	ICICI	System Generated	2023-05-05 20:26:02.4900000					
1793	39F9F604-EE4A-4476-93C9-13B19F965E1A	2023-05-05 14:02:02.6433333	3869.50	91FA300D-F451-42B8-8CDE-5FF3569EAB3E	InvoiceBalancePayment	In-Su Bae	Axis	System Generated	2023-05-05 14:02:02.6433333					
1794	799AA0D2-5A42-4BFE-BE50-FD3BAE076144	2023-05-08 16:25:02.4066667	18757.21	32CE46F3-A65E-4750-8ABA-04A08899990E	ShipmentAdvance	ECB-0038	Paytm	System Generated	2023-05-08 16:25:02.4066667					
1795	3B2F4DE8-911C-4C3A-8557-F6BF0F4CC690	2023-05-08 19:17:02.4100000	13565.08	89CAB9B1-7E9A-4139-8B08-1179F7371FD1	ShipmentAdvance	ABB-0089	ICICI	System Generated	2023-05-08 19:17:02.4100000					
1796	1CDCEC61-3B5C-4E67-95CE-5F9ABAFD880C	2023-05-08 20:54:02.4100000	11668.57	536A25CD-F1EF-4B12-9BF2-170636A6B223	ShipmentAdvance	CCB-0092	UPI	System Generated	2023-05-08 20:54:02.4100000					
1797	B7DA6532-6920-466F-BCAF-62A4AD24AD2C	2023-05-08 17:00:02.4133333	17700.58	69007E2D-81AF-4551-9BD8-1A023E862868	ShipmentAdvance	BDC-0015	IDFC	System Generated	2023-05-08 17:00:02.4133333					
1798	EBFDA257-A1C5-4A35-9395-3A0B0EDD064E	2023-05-08 19:08:02.4900000	6626.10	39E2D3A1-A512-4407-BDF1-07878B1FFE92	ShipmentBalancePayment	EEB-0084	Cash	System Generated	2023-05-08 19:08:02.4900000					
1799	27A633AD-CCBB-43FD-BE90-B92D83862E21	2023-05-08 13:55:02.4900000	11003.34	1A0CECF9-E674-4FD3-A8A5-1367A97F78BF	ShipmentBalancePayment	EEE-0066	Axis	System Generated	2023-05-08 13:55:02.4900000					
1800	7F855BA5-4A7B-466D-B607-08301A5B7C08	2023-05-08 17:03:02.5333333	15012.35	4A4BBAA8-7C61-4088-83AF-D5F8D1ED2194	InvoiceAdvance	Rajeev Sandhu	Axis	System Generated	2023-05-08 17:03:02.5333333					
1801	04152AAB-840F-4B9C-B016-774B5CDD54A0	2023-05-10 21:43:02.1900000	17569.38	54B5246A-3CC2-4792-A4E6-08AFB25C94EE	ShipmentAdvance	ABE-0082	Paytm	System Generated	2023-05-10 21:43:02.1900000					
1802	39AF8CE6-3E37-498C-9F08-D693EBF270E0	2023-05-10 19:47:02.2500000	5022.72	4DD2C76E-A5B1-4C68-AAC6-003E5A679C01	ShipmentBalancePayment	BEA-0092	Cash	System Generated	2023-05-10 19:47:02.2500000					
1803	997CDD68-B9D3-4B3B-BE62-84DEE4816FDF	2023-05-10 18:13:02.2500000	5900.19	69007E2D-81AF-4551-9BD8-1A023E862868	ShipmentBalancePayment	BDC-0015	ICICI	System Generated	2023-05-10 18:13:02.2500000					
1804	0454C667-DAA2-4636-8682-63C856477A6D	2023-05-10 15:23:02.4333333	2879.92	9BF2B98F-2769-4827-9D99-A66111F6BE39	InvoiceBalancePayment	"Wingtip Toys (Vair, TX)"	Paytm	System Generated	2023-05-10 15:23:02.4333333					
1805	57FBC164-A136-4EC3-BF7B-286EC2B0A027	2023-05-10 16:14:02.4366667	4395.86	25CE03F5-4529-42E1-8400-FF07DDF7FC23	InvoiceBalancePayment	"Tailspin Toys (Batson, TX)"	ICICI	System Generated	2023-05-10 16:14:02.4366667					
1806	6868CA77-7729-4686-8AF8-0B91C931B4B1	2023-05-10 22:41:02.4400000	10648.19	AD9F3512-4466-497F-A1D8-F032F4325DBF	InvoiceBalancePayment	"Wingtip Toys (Plaquemine, LA)"	IDFC	System Generated	2023-05-10 22:41:02.4400000					
1807	C1BAFC9F-E702-4965-AB58-55F4EFE1BF65	2023-05-11 17:57:02.3333333	11372.70	D1D37EEB-7D7E-4868-A030-0B0B728BEE94	ShipmentAdvance	CCE-0074	Axis	System Generated	2023-05-11 17:57:02.3333333					
1808	E4034689-7A6C-4764-9643-6A1762A33857	2023-05-11 17:33:02.3333333	14305.15	76FAF904-31F1-4BD5-A1F3-0C8F5F5AA835	ShipmentAdvance	BAB-0066	Axis	System Generated	2023-05-11 17:33:02.3333333					
1809	E0CB07CD-F927-47FC-A27E-1514C0D140FA	2023-05-11 17:31:02.4466667	17285.84	6BFC2E70-CA09-4519-8574-A0F318812F46	InvoiceAdvance	"Wingtip Toys (Nuangola, PA)"	Paytm	System Generated	2023-05-11 17:31:02.4466667					
1810	2EDA6F88-D502-4ADB-931F-23EFFE412EF5	2023-05-11 15:01:02.4466667	6637.45	BBFFFBCD-62C2-4095-9295-24B90B310486	InvoiceAdvance	"Wingtip Toys (Black Lick, PA)"	Axis	System Generated	2023-05-11 15:01:02.4466667					
1811	98FC0DBD-9057-4A83-A145-BEBD2FF369EE	2023-05-11 16:14:02.6000000	10617.70	1964F8C9-6DF7-4ACF-B70A-A82C5EBE8601	InvoiceBalancePayment	"Wingtip Toys (Akhiok, AK)"	UPI	System Generated	2023-05-11 16:14:02.6000000					
1812	4874B1D0-B38F-4C40-9D74-236511CA0BC9	2023-05-11 19:50:02.6033333	5747.02	F9EB2615-A5DC-47B9-97EE-B0D3E002050B	InvoiceBalancePayment	"Tailspin Toys (Tomnolen, MS)"	Paytm	System Generated	2023-05-11 19:50:02.6033333					
1813	133FE88B-5C55-4212-880C-BD8883718AA2	2023-05-11 22:48:02.6033333	3419.29	BBFFFBCD-62C2-4095-9295-24B90B310486	InvoiceBalancePayment	"Wingtip Toys (Black Lick, PA)"	Axis	System Generated	2023-05-11 22:48:02.6033333					
1814	B0699A96-5E68-4C59-85A0-534FE7EAF871	2023-05-12 21:48:02.3933333	18324.06	FBB07EEE-C556-41DC-9926-02B4064D897B	ShipmentAdvance	ACD-0081	Paytm	System Generated	2023-05-12 21:48:02.3933333					
1815	95F814FA-581B-4E17-BACF-73012352749A	2023-05-12 14:44:02.3933333	12541.37	3283469B-FF4B-4D80-A114-11DFC8BAE335	ShipmentAdvance	AED-0045	Axis	System Generated	2023-05-12 14:44:02.3933333					
1816	F64D412A-BF1B-4760-A8DF-8196BCA14328	2023-05-12 18:13:02.3933333	7052.09	561B4D58-D27B-4C9D-BE38-161C73CCFA38	ShipmentAdvance	CEE-0086	ICICI	System Generated	2023-05-12 18:13:02.3933333					
1817	131656EA-88CF-47DE-B3B5-6527FD1E84FA	2023-05-12 14:57:02.4700000	10002.83	4A314229-C139-42F4-94D2-2B5E82D5677D	ShipmentBalancePayment	BAC-0043	UPI	System Generated	2023-05-12 14:57:02.4700000					
1818	71F2AA90-C2F2-4EC0-B13A-18B6CC54B50B	2023-05-12 22:17:02.4733333	4287.30	2421D7FD-E534-4432-8E0F-2B6136455CAD	ShipmentBalancePayment	ACA-0045	ICICI	System Generated	2023-05-12 22:17:02.4733333					
1819	1E1565C5-9E4F-4EF8-A8DB-07BF0AA2C9BA	2023-05-12 22:25:02.4766667	5798.24	249E5B5B-97D1-492F-9B84-2BAB05DD82A0	ShipmentBalancePayment	EEE-0005	IDFC	System Generated	2023-05-12 22:25:02.4766667					
1820	587E246D-1841-4C26-8C8F-4008C107B926	2023-05-12 15:53:02.4800000	10682.74	CF77E09B-599A-4A1D-AD4B-2BC80AD05E58	ShipmentBalancePayment	DAC-0050	Paytm	System Generated	2023-05-12 15:53:02.4800000					
1821	B8A24683-81E4-44D5-88A9-A6716032193A	2023-05-12 18:50:02.5200000	9388.63	09F3108E-94F6-49A3-8CA3-8BC5093780A5	InvoiceAdvance	"Wingtip Toys (Bozeman Hot Springs, MT)"	IDFC	System Generated	2023-05-12 18:50:02.5200000					
1822	6A9F3A4A-723E-4C78-9C0D-6CE544B44E1D	2023-05-12 17:23:02.5200000	18300.42	7CFE1522-EDE8-4712-9282-288A347C022D	InvoiceAdvance	"Wingtip Toys (Chaseley, ND)"	IDFC	System Generated	2023-05-12 17:23:02.5200000					
1823	71C17151-055C-43A1-82A5-11BB6DA8C623	2023-05-12 13:33:02.7200000	4321.46	6BFC2E70-CA09-4519-8574-A0F318812F46	InvoiceBalancePayment	"Wingtip Toys (Nuangola, PA)"	HDFC	System Generated	2023-05-12 13:33:02.7200000					
1824	45B8C269-D2EE-4A4B-9120-E896EE8FB8A3	2023-05-12 22:23:02.7266667	10734.64	D8CD0366-9A91-4D22-AD74-D306CFEDCE68	InvoiceBalancePayment	Ivan Sepulveda	Axis	System Generated	2023-05-12 22:23:02.7266667					
1825	95663E4D-304D-4188-B37E-B950568B578E	2023-05-12 19:38:02.7300000	10254.85	C8BE0849-4186-4F05-B5FF-9593D8C672F0	InvoiceBalancePayment	"Tailspin Toys (Sauquoit, NY)"	ICICI	System Generated	2023-05-12 19:38:02.7300000					
1826	1104F780-F079-491A-8CCB-01C9BE811B60	2023-05-15 20:47:03.0066667	10006.88	EF818C23-CA48-4E59-87C3-00ACC6E350BA	ShipmentAdvance	EEE-0066	PNB	System Generated	2023-05-15 20:47:03.0066667					
1827	819199E7-0ED7-4F35-8A52-52AC5D6ED216	2023-05-15 15:25:03.0100000	9186.80	13E6C18D-2578-4F26-85C3-0171A8F0E2E3	ShipmentAdvance	AED-0097	IDFC	System Generated	2023-05-15 15:25:03.0100000					
1828	D4BC1540-6688-4821-AD31-BAD53A7318CA	2023-05-15 18:20:03.0800000	5138.77	98E0C4F2-1FB9-4A21-A4D0-01C6DFC47F0A	ShipmentBalancePayment	BDE-0073	SBI	System Generated	2023-05-15 18:20:03.0800000					
1829	D748567C-F5AE-44B1-A4B7-305F24B9E270	2023-05-15 19:44:03.0866667	7369.32	76FAF904-31F1-4BD5-A1F3-0C8F5F5AA835	ShipmentBalancePayment	BAB-0066	Cash	System Generated	2023-05-15 19:44:03.0866667					
1830	DBE5CF73-BC3F-436A-8C4E-C1DD95A84D4B	2023-05-15 18:18:03.0900000	11098.71	89CAB9B1-7E9A-4139-8B08-1179F7371FD1	ShipmentBalancePayment	ABB-0089	PNB	System Generated	2023-05-15 18:18:03.0900000					
1831	5D691803-88E0-483B-A8DA-022A428936F8	2023-05-15 14:08:03.1333333	8537.11	D5FBEFE5-AF29-4257-B1E2-81D0880E740F	InvoiceAdvance	Bing Han	Cash	System Generated	2023-05-15 14:08:03.1333333					
1832	B0E026DA-8A8B-4244-B69C-70BEEF3359B0	2023-05-15 22:52:03.1333333	13087.81	8E86D1BA-53A8-44AC-AF04-E1558661281E	InvoiceAdvance	Linda Ohl	Axis	System Generated	2023-05-15 22:52:03.1333333					
1833	836F9AF7-C313-4109-B858-9D0ECD0ADE65	2023-05-16 22:39:01.7200000	7789.02	A5A059E2-2C42-449E-8D32-0475A79DC548	ShipmentAdvance	BEA-0009	PNB	System Generated	2023-05-16 22:39:01.7200000					
1834	C6080719-CCBB-466D-BD1B-CC081C6DCA61	2023-05-16 16:52:01.7233333	8468.79	58ED3282-8902-4743-9BD2-1C153F45037C	ShipmentAdvance	BAE-0055	SBI	System Generated	2023-05-16 16:52:01.7233333					
1835	7F3BBA28-48B8-4F54-A867-6F82C2F4C5FB	2023-05-16 15:01:01.7233333	8049.71	1C726033-87D8-48D5-B35C-22097AA1499F	ShipmentAdvance	CBC-0027	Cash	System Generated	2023-05-16 15:01:01.7233333					
1836	86DACF4C-1BDE-443B-A095-3B38FCF701FB	2023-05-16 13:11:01.8333333	9151.37	9BF97AA9-FB62-4D02-8140-B5477DFD37EF	InvoiceAdvance	Mauno Laurila	SBI	System Generated	2023-05-16 13:11:01.8333333					
1837	51E8CFA7-1041-408E-B59F-B74D1FA9BB4A	2023-05-16 13:31:01.8366667	11875.36	70FD90A1-A3C9-4766-BE3C-57E9FE402820	InvoiceAdvance	Charline Monjeau	HDFC	System Generated	2023-05-16 13:31:01.8366667					
1838	69244907-33C2-4ACE-9203-099C43E0D25C	2023-05-16 17:22:01.8366667	6829.88	EE921503-4FBA-49A7-88DE-591421F219D5	InvoiceAdvance	"Wingtip Toys (New Laguna, NM)"	Axis	System Generated	2023-05-16 17:22:01.8366667					
1839	DE23C5FF-204B-4A0C-A66B-97D965FE9CC5	2023-05-16 22:08:01.8366667	9195.34	8624040E-4A82-4E51-8DE5-7B2CD42BC081	InvoiceAdvance	Dena Glissen	HDFC	System Generated	2023-05-16 22:08:01.8366667					
1840	879291BF-A5D9-4976-828E-EB38219349F6	2023-05-16 14:03:02.1166667	3129.54	09F3108E-94F6-49A3-8CA3-8BC5093780A5	InvoiceBalancePayment	"Wingtip Toys (Bozeman Hot Springs, MT)"	PNB	System Generated	2023-05-16 14:03:02.1166667					
1841	05919B03-B1BC-4F35-8183-E163E4C8F8E9	2023-05-16 22:16:02.1200000	6100.14	7CFE1522-EDE8-4712-9282-288A347C022D	InvoiceBalancePayment	"Wingtip Toys (Chaseley, ND)"	Axis	System Generated	2023-05-16 22:16:02.1200000					
1842	0BEB68F7-4C9C-4562-99A5-9B411354FE44	2023-05-16 20:35:02.1266667	9248.54	D5FBEFE5-AF29-4257-B1E2-81D0880E740F	InvoiceBalancePayment	Bing Han	Cash	System Generated	2023-05-16 20:35:02.1266667					
