TrNo	TrDate	Amt	Type	Cheque	RefNo	PaymentType	Party	BankName	detail	CreatedBy	CreatedOn
F5684D89-D971-4EC7-9B69-395411F139B5	2023-04-27 12:09:30.4800000	11760.39	Dr	E4CF5032-5CA1-4139-BEC7-6E1A1047C824	B0B4DBCD-92FB-4ECB-9AE8-10E2F3D3BC54	InvoiceAdvance	Liia Orav	PNB	PNB - E4CF5032-5CA1-4139-BEC7-6E1A1047C824 - 11760.39	System Generated	2023-04-27 12:09:30.4800000
F5684D89-D971-4EC7-9B69-395411F139B5	2023-04-27 12:09:30.4800000	-11760.39	Cr	E4CF5032-5CA1-4139-BEC7-6E1A1047C824	B0B4DBCD-92FB-4ECB-9AE8-10E2F3D3BC54	InvoiceAdvance	Learning Ltd.	PNB	PNB - E4CF5032-5CA1-4139-BEC7-6E1A1047C824 - -11760.39	System Generated	2023-04-27 12:09:30.4800000
B480B8B9-E161-41AC-8019-757BCE45AD7C	2023-04-27 13:32:30.5166667	9870.45	Dr	9A53249C-ECDE-463C-8BC3-78412D52DB45	32362E68-8623-4E01-B5FF-D9EF20CCA56D	InvoiceAdvance	"Wingtip Toys (Morita, TX)"	SBI	SBI - 9A53249C-ECDE-463C-8BC3-78412D52DB45 - 9870.45	System Generated	2023-04-27 13:32:30.5166667
B480B8B9-E161-41AC-8019-757BCE45AD7C	2023-04-27 13:32:30.5166667	-9870.45	Cr	9A53249C-ECDE-463C-8BC3-78412D52DB45	32362E68-8623-4E01-B5FF-D9EF20CCA56D	InvoiceAdvance	Learning Ltd.	SBI	SBI - 9A53249C-ECDE-463C-8BC3-78412D52DB45 - -9870.45	System Generated	2023-04-27 13:32:30.5166667
AEFDE6A5-A79F-41AE-BCA2-9AF671F89590	2023-04-27 09:30:30.5566667	6709.71	Dr	2094E5F9-A322-4026-B7C5-386B1AF7B54A	B9325B50-66A4-41A2-8C10-00336D6D558B	InvoiceBalancePayment	"Wingtip Toys (Mount Summit, IN)"	HDFC	HDFC - 2094E5F9-A322-4026-B7C5-386B1AF7B54A - 6709.71	System Generated	2023-04-27 09:30:30.5566667
AEFDE6A5-A79F-41AE-BCA2-9AF671F89590	2023-04-27 09:30:30.5566667	-6709.71	Cr	2094E5F9-A322-4026-B7C5-386B1AF7B54A	B9325B50-66A4-41A2-8C10-00336D6D558B	InvoiceBalancePayment	Learning Ltd.	HDFC	HDFC - 2094E5F9-A322-4026-B7C5-386B1AF7B54A - -6709.71	System Generated	2023-04-27 09:30:30.5566667
930B1335-7D74-4197-9CCB-DF98F0CD3957	2023-04-27 16:57:30.5800000	7651.22	Dr	2E2CBD2B-326F-4600-9484-3E6B9C08298B	A37E3D2C-B733-41A5-8B62-E6D1A53B8C64	InvoiceBalancePayment	Jatindra Bandopadhyay	Axis	Axis - 2E2CBD2B-326F-4600-9484-3E6B9C08298B - 7651.22	System Generated	2023-04-27 16:57:30.5800000
930B1335-7D74-4197-9CCB-DF98F0CD3957	2023-04-27 16:57:30.5800000	-7651.22	Cr	2E2CBD2B-326F-4600-9484-3E6B9C08298B	A37E3D2C-B733-41A5-8B62-E6D1A53B8C64	InvoiceBalancePayment	Learning Ltd.	Axis	Axis - 2E2CBD2B-326F-4600-9484-3E6B9C08298B - -7651.22	System Generated	2023-04-27 16:57:30.5800000
0A600E90-FD7C-4217-A3AD-C027E1910197	2023-04-27 13:35:30.6666667	5808.26	Dr	79455C20-90B4-4C55-A8B2-0E8DCC370939	FD2AC4A5-AEE0-42F2-AA0E-EACAA15AB446	InvoiceBalancePayment	Risto Lill	PNB	PNB - 79455C20-90B4-4C55-A8B2-0E8DCC370939 - 5808.26	System Generated	2023-04-27 13:35:30.6666667
0A600E90-FD7C-4217-A3AD-C027E1910197	2023-04-27 13:35:30.6666667	-5808.26	Cr	79455C20-90B4-4C55-A8B2-0E8DCC370939	FD2AC4A5-AEE0-42F2-AA0E-EACAA15AB446	InvoiceBalancePayment	Learning Ltd.	PNB	PNB - 79455C20-90B4-4C55-A8B2-0E8DCC370939 - -5808.26	System Generated	2023-04-27 13:35:30.6666667
363DE903-BA53-404D-B5CF-9DDAAD07AF79	2023-04-28 09:52:29.3633333	-15101.48	Cr	A386B374-CC22-4AC8-850C-723B8C15B2A8	DD874E51-9BCA-4753-8889-02E3E2BA4611	ShipmentAdvance	ECD-0028	IDFC	IDFC - A386B374-CC22-4AC8-850C-723B8C15B2A8 - -15101.48	System Generated	2023-04-28 09:52:29.3633333
363DE903-BA53-404D-B5CF-9DDAAD07AF79	2023-04-28 09:52:29.3633333	15101.48	Dr	A386B374-CC22-4AC8-850C-723B8C15B2A8	DD874E51-9BCA-4753-8889-02E3E2BA4611	ShipmentAdvance	Learning Ltd.	IDFC	IDFC - A386B374-CC22-4AC8-850C-723B8C15B2A8 - 15101.48	System Generated	2023-04-28 09:52:29.3633333
142149B8-0FCF-4D2C-836E-61F479BF06F8	2023-04-28 16:09:29.4033333	-5164.54	Cr	NULL	EFDCAF4A-7755-42E0-9968-2F844AD22CEB	ShipmentAdvance	EAB-0076	Cash	Cash -  - -5164.54	System Generated	2023-04-28 16:09:29.4033333
142149B8-0FCF-4D2C-836E-61F479BF06F8	2023-04-28 16:09:29.4033333	5164.54	Dr	NULL	EFDCAF4A-7755-42E0-9968-2F844AD22CEB	ShipmentAdvance	Learning Ltd.	Cash	Cash -  - 5164.54	System Generated	2023-04-28 16:09:29.4033333
08298123-799C-4391-97DA-52E3374C71BD	2023-04-28 14:06:29.4266667	-6922.27	Cr	E038FFE6-EE15-42CB-940F-13695440B03B	F3FB75DC-031B-42D2-99C3-2FE90BEC9203	ShipmentAdvance	EBB-0022	HDFC	HDFC - E038FFE6-EE15-42CB-940F-13695440B03B - -6922.27	System Generated	2023-04-28 14:06:29.4266667
08298123-799C-4391-97DA-52E3374C71BD	2023-04-28 14:06:29.4266667	6922.27	Dr	E038FFE6-EE15-42CB-940F-13695440B03B	F3FB75DC-031B-42D2-99C3-2FE90BEC9203	ShipmentAdvance	Learning Ltd.	HDFC	HDFC - E038FFE6-EE15-42CB-940F-13695440B03B - 6922.27	System Generated	2023-04-28 14:06:29.4266667
9398ED08-CE8C-4022-A137-5EC6BC634948	2023-04-28 10:38:29.4566667	-9380.84	Cr	73C77E0C-51F9-48FB-A346-A4FAF0CD838D	1E712F3A-EE29-4C09-BD64-214AD69BFF36	ShipmentBalancePayment	CCD-0071	SBI	SBI - 73C77E0C-51F9-48FB-A346-A4FAF0CD838D - -9380.84	System Generated	2023-04-28 10:38:29.4566667
9398ED08-CE8C-4022-A137-5EC6BC634948	2023-04-28 10:38:29.4566667	9380.84	Dr	73C77E0C-51F9-48FB-A346-A4FAF0CD838D	1E712F3A-EE29-4C09-BD64-214AD69BFF36	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - 73C77E0C-51F9-48FB-A346-A4FAF0CD838D - 9380.84	System Generated	2023-04-28 10:38:29.4566667
62789E5E-69F5-441C-BBA2-89D359A2EBA2	2023-04-28 09:40:29.4800000	-2898.54	Cr	NULL	73B8D766-DF4D-46EE-A193-28207B830587	ShipmentBalancePayment	CCB-0066	Paytm	Paytm -  - -2898.54	System Generated	2023-04-28 09:40:29.4800000
62789E5E-69F5-441C-BBA2-89D359A2EBA2	2023-04-28 09:40:29.4800000	2898.54	Dr	NULL	73B8D766-DF4D-46EE-A193-28207B830587	ShipmentBalancePayment	Learning Ltd.	Paytm	Paytm -  - 2898.54	System Generated	2023-04-28 09:40:29.4800000
0A6C14AE-974C-4DEF-AEF3-B0C238CC858D	2023-04-28 09:47:29.5166667	-11881.27	Cr	E0CC6DDC-C7D6-49D4-AA87-9DF5F1F996C4	C91D2AEB-F882-4061-84D6-285095A6AD25	ShipmentBalancePayment	BCE-0050	Axis	Axis - E0CC6DDC-C7D6-49D4-AA87-9DF5F1F996C4 - -11881.27	System Generated	2023-04-28 09:47:29.5166667
0A6C14AE-974C-4DEF-AEF3-B0C238CC858D	2023-04-28 09:47:29.5166667	11881.27	Dr	E0CC6DDC-C7D6-49D4-AA87-9DF5F1F996C4	C91D2AEB-F882-4061-84D6-285095A6AD25	ShipmentBalancePayment	Learning Ltd.	Axis	Axis - E0CC6DDC-C7D6-49D4-AA87-9DF5F1F996C4 - 11881.27	System Generated	2023-04-28 09:47:29.5166667
1DA63EE7-37F1-407A-A655-7FA84CDE972D	2023-04-28 14:30:29.5400000	-5621.76	Cr	88897AE2-257B-429C-A032-658257363A6F	864BB65B-2055-4B20-AA04-28C7C1234CEF	ShipmentBalancePayment	CDB-0056	PNB	PNB - 88897AE2-257B-429C-A032-658257363A6F - -5621.76	System Generated	2023-04-28 14:30:29.5400000
1DA63EE7-37F1-407A-A655-7FA84CDE972D	2023-04-28 14:30:29.5400000	5621.76	Dr	88897AE2-257B-429C-A032-658257363A6F	864BB65B-2055-4B20-AA04-28C7C1234CEF	ShipmentBalancePayment	Learning Ltd.	PNB	PNB - 88897AE2-257B-429C-A032-658257363A6F - 5621.76	System Generated	2023-04-28 14:30:29.5400000
1FEDAD5F-2933-49B3-A0F9-40C427B33BFE	2023-04-28 10:18:29.6233333	11155.97	Dr	C72D5002-D3AE-408E-B849-D42F73EB9F26	F9EB2615-A5DC-47B9-97EE-B0D3E002050B	InvoiceAdvance	"Tailspin Toys (Tomnolen, MS)"	Axis	Axis - C72D5002-D3AE-408E-B849-D42F73EB9F26 - 11155.97	System Generated	2023-04-28 10:18:29.6233333
1FEDAD5F-2933-49B3-A0F9-40C427B33BFE	2023-04-28 10:18:29.6233333	-11155.97	Cr	C72D5002-D3AE-408E-B849-D42F73EB9F26	F9EB2615-A5DC-47B9-97EE-B0D3E002050B	InvoiceAdvance	Learning Ltd.	Axis	Axis - C72D5002-D3AE-408E-B849-D42F73EB9F26 - -11155.97	System Generated	2023-04-28 10:18:29.6233333
7A780AC6-D702-44FB-9F15-8072C85DC150	2023-04-28 11:28:29.6666667	12148.98	Dr	NULL	B3501E36-8260-4AAA-8F5D-820A68F2FBAE	InvoiceAdvance	"Wingtip Toys (White Church, MO)"	UPI	UPI -  - 12148.98	System Generated	2023-04-28 11:28:29.6666667
7A780AC6-D702-44FB-9F15-8072C85DC150	2023-04-28 11:28:29.6666667	-12148.98	Cr	NULL	B3501E36-8260-4AAA-8F5D-820A68F2FBAE	InvoiceAdvance	Learning Ltd.	UPI	UPI -  - -12148.98	System Generated	2023-04-28 11:28:29.6666667
3860A059-3FC6-465D-BE46-C9AE1C8D0192	2023-04-28 11:21:29.6900000	13292.58	Dr	E4ECB562-FB83-4249-97FF-FEF487507F0A	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceAdvance	Roko Ilic	Axis	Axis - E4ECB562-FB83-4249-97FF-FEF487507F0A - 13292.58	System Generated	2023-04-28 11:21:29.6900000
3860A059-3FC6-465D-BE46-C9AE1C8D0192	2023-04-28 11:21:29.6900000	-13292.58	Cr	E4ECB562-FB83-4249-97FF-FEF487507F0A	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceAdvance	Learning Ltd.	Axis	Axis - E4ECB562-FB83-4249-97FF-FEF487507F0A - -13292.58	System Generated	2023-04-28 11:21:29.6900000
328821A6-B6C5-44F6-ABA0-2F974AD6F2DD	2023-04-28 17:32:29.7500000	8806.86	Dr	6FC6782C-18B0-45E2-9678-D0E383A220C2	748EED3C-103B-42CA-8D2A-D9D56246FFDA	InvoiceBalancePayment	"Tailspin Toys (Hiteman, IA)"	SBI	SBI - 6FC6782C-18B0-45E2-9678-D0E383A220C2 - 8806.86	System Generated	2023-04-28 17:32:29.7500000
328821A6-B6C5-44F6-ABA0-2F974AD6F2DD	2023-04-28 17:32:29.7500000	-8806.86	Cr	6FC6782C-18B0-45E2-9678-D0E383A220C2	748EED3C-103B-42CA-8D2A-D9D56246FFDA	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - 6FC6782C-18B0-45E2-9678-D0E383A220C2 - -8806.86	System Generated	2023-04-28 17:32:29.7500000
208CFA62-1753-42F6-A793-FCDEA317CF57	2023-04-28 14:20:29.8000000	9864.04	Dr	NULL	F0EE3414-6D57-4845-8B62-079D2BA36B14	InvoiceBalancePayment	Rani Ganguly	Paytm	Paytm -  - 9864.04	System Generated	2023-04-28 14:20:29.8000000
208CFA62-1753-42F6-A793-FCDEA317CF57	2023-04-28 14:20:29.8000000	-9864.04	Cr	NULL	F0EE3414-6D57-4845-8B62-079D2BA36B14	InvoiceBalancePayment	Learning Ltd.	Paytm	Paytm -  - -9864.04	System Generated	2023-04-28 14:20:29.8000000
3C680AD1-27A4-4DEA-9682-100FB68B715F	2023-04-29 15:27:29.8933333	-11764.93	Cr	7C79E35D-9000-4682-B010-581EC82E58BE	6520F802-4F99-4997-90AC-335AC9CB8660	ShipmentAdvance	DCA-0002	HDFC	HDFC - 7C79E35D-9000-4682-B010-581EC82E58BE - -11764.93	System Generated	2023-04-29 15:27:29.8933333
3C680AD1-27A4-4DEA-9682-100FB68B715F	2023-04-29 15:27:29.8933333	11764.93	Dr	7C79E35D-9000-4682-B010-581EC82E58BE	6520F802-4F99-4997-90AC-335AC9CB8660	ShipmentAdvance	Learning Ltd.	HDFC	HDFC - 7C79E35D-9000-4682-B010-581EC82E58BE - 11764.93	System Generated	2023-04-29 15:27:29.8933333
82EFA7BF-004D-474B-A92B-A075A0E57ECB	2023-04-29 14:22:29.9200000	-6445.12	Cr	AAD1F227-D9E6-48EA-9258-87328A16CA75	1EEE1773-A28C-4C23-ADFC-28DB7DEC0D7B	ShipmentBalancePayment	ADA-0037	SBI	SBI - AAD1F227-D9E6-48EA-9258-87328A16CA75 - -6445.12	System Generated	2023-04-29 14:22:29.9200000
82EFA7BF-004D-474B-A92B-A075A0E57ECB	2023-04-29 14:22:29.9200000	6445.12	Dr	AAD1F227-D9E6-48EA-9258-87328A16CA75	1EEE1773-A28C-4C23-ADFC-28DB7DEC0D7B	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - AAD1F227-D9E6-48EA-9258-87328A16CA75 - 6445.12	System Generated	2023-04-29 14:22:29.9200000
3D981B76-1231-44FE-BD16-FE78B5A717CE	2023-04-29 11:49:29.9500000	-5476.48	Cr	C201D70E-01AE-484B-AB32-313061193B73	FD05633E-EC28-4354-853D-291634E02AB8	ShipmentBalancePayment	EBD-0004	Axis	Axis - C201D70E-01AE-484B-AB32-313061193B73 - -5476.48	System Generated	2023-04-29 11:49:29.9500000
3D981B76-1231-44FE-BD16-FE78B5A717CE	2023-04-29 11:49:29.9500000	5476.48	Dr	C201D70E-01AE-484B-AB32-313061193B73	FD05633E-EC28-4354-853D-291634E02AB8	ShipmentBalancePayment	Learning Ltd.	Axis	Axis - C201D70E-01AE-484B-AB32-313061193B73 - 5476.48	System Generated	2023-04-29 11:49:29.9500000
CDB29928-C769-4570-955D-4855410BF5C5	2023-04-29 11:55:29.9766667	-6468.16	Cr	1056A8D7-27D5-420E-B8C8-6503D6E73C1E	7C23ED8B-6798-4746-A3A8-295EFC96518B	ShipmentBalancePayment	CDE-0086	Axis	Axis - 1056A8D7-27D5-420E-B8C8-6503D6E73C1E - -6468.16	System Generated	2023-04-29 11:55:29.9766667
CDB29928-C769-4570-955D-4855410BF5C5	2023-04-29 11:55:29.9766667	6468.16	Dr	1056A8D7-27D5-420E-B8C8-6503D6E73C1E	7C23ED8B-6798-4746-A3A8-295EFC96518B	ShipmentBalancePayment	Learning Ltd.	Axis	Axis - 1056A8D7-27D5-420E-B8C8-6503D6E73C1E - 6468.16	System Generated	2023-04-29 11:55:29.9766667
38399850-FA6D-4837-8842-C60EDFA26D06	2023-04-29 15:34:30.0833333	10046.87	Dr	F744CF46-36BC-4DC5-B8DA-F3A70702D662	97FB90EA-89B1-4FC9-B2A3-12F3E1D54F3B	InvoiceAdvance	Drazenka Jelic	Axis	Axis - F744CF46-36BC-4DC5-B8DA-F3A70702D662 - 10046.87	System Generated	2023-04-29 15:34:30.0833333
38399850-FA6D-4837-8842-C60EDFA26D06	2023-04-29 15:34:30.0833333	-10046.87	Cr	F744CF46-36BC-4DC5-B8DA-F3A70702D662	97FB90EA-89B1-4FC9-B2A3-12F3E1D54F3B	InvoiceAdvance	Learning Ltd.	Axis	Axis - F744CF46-36BC-4DC5-B8DA-F3A70702D662 - -10046.87	System Generated	2023-04-29 15:34:30.0833333
8E6ACD2D-3868-48B2-8D9D-5E52E3D90468	2023-04-29 11:39:30.1066667	6260.06	Dr	FA9D3EF2-328C-43C5-8771-F55A177A4551	6974C21B-FFAE-4F9B-93F5-4CA501F2E302	InvoiceAdvance	Seo-yun Paik	HDFC	HDFC - FA9D3EF2-328C-43C5-8771-F55A177A4551 - 6260.06	System Generated	2023-04-29 11:39:30.1066667
8E6ACD2D-3868-48B2-8D9D-5E52E3D90468	2023-04-29 11:39:30.1066667	-6260.06	Cr	FA9D3EF2-328C-43C5-8771-F55A177A4551	6974C21B-FFAE-4F9B-93F5-4CA501F2E302	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - FA9D3EF2-328C-43C5-8771-F55A177A4551 - -6260.06	System Generated	2023-04-29 11:39:30.1066667
DDCE4BE7-DE6C-442D-A59C-8B8741847375	2023-04-29 10:27:30.1266667	10290.22	Dr	NULL	BFDC24CC-AEC4-455B-8A0C-65129ADF13B5	InvoiceAdvance	"Tailspin Toys (Donner, LA)"	Paytm	Paytm -  - 10290.22	System Generated	2023-04-29 10:27:30.1266667
DDCE4BE7-DE6C-442D-A59C-8B8741847375	2023-04-29 10:27:30.1266667	-10290.22	Cr	NULL	BFDC24CC-AEC4-455B-8A0C-65129ADF13B5	InvoiceAdvance	Learning Ltd.	Paytm	Paytm -  - -10290.22	System Generated	2023-04-29 10:27:30.1266667
84E7F820-1FBF-4F30-B045-2D3DF3FAFA53	2023-04-29 15:15:30.1800000	5722.13	Dr	9DC128A4-7C97-4BBF-A48E-D93C7A316BE4	81B7B3AE-4DD4-428D-9A6C-5C676380240D	InvoiceBalancePayment	"Wingtip Toys (Helotes, TX)"	IDFC	IDFC - 9DC128A4-7C97-4BBF-A48E-D93C7A316BE4 - 5722.13	System Generated	2023-04-29 15:15:30.1800000
84E7F820-1FBF-4F30-B045-2D3DF3FAFA53	2023-04-29 15:15:30.1800000	-5722.13	Cr	9DC128A4-7C97-4BBF-A48E-D93C7A316BE4	81B7B3AE-4DD4-428D-9A6C-5C676380240D	InvoiceBalancePayment	Learning Ltd.	IDFC	IDFC - 9DC128A4-7C97-4BBF-A48E-D93C7A316BE4 - -5722.13	System Generated	2023-04-29 15:15:30.1800000
4C9C4F77-65F7-4629-B91B-E8CC9395137A	2023-04-29 14:56:30.2233333	5110.32	Dr	36206265-6F0F-4227-B4FD-10739501D7FB	7B8336A3-8A45-4523-A4E7-317B12E57000	InvoiceBalancePayment	"Tailspin Toys (Terre du Lac, MO)"	SBI	SBI - 36206265-6F0F-4227-B4FD-10739501D7FB - 5110.32	System Generated	2023-04-29 14:56:30.2233333
4C9C4F77-65F7-4629-B91B-E8CC9395137A	2023-04-29 14:56:30.2233333	-5110.32	Cr	36206265-6F0F-4227-B4FD-10739501D7FB	7B8336A3-8A45-4523-A4E7-317B12E57000	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - 36206265-6F0F-4227-B4FD-10739501D7FB - -5110.32	System Generated	2023-04-29 14:56:30.2233333
1619956F-8147-4DCE-831D-921F71EBAC0A	2023-04-29 11:57:30.2566667	11760.39	Dr	F30959B8-7C25-454F-9F26-74772F1D67CA	B0B4DBCD-92FB-4ECB-9AE8-10E2F3D3BC54	InvoiceBalancePayment	Liia Orav	SBI	SBI - F30959B8-7C25-454F-9F26-74772F1D67CA - 11760.39	System Generated	2023-04-29 11:57:30.2566667
1619956F-8147-4DCE-831D-921F71EBAC0A	2023-04-29 11:57:30.2566667	-11760.39	Cr	F30959B8-7C25-454F-9F26-74772F1D67CA	B0B4DBCD-92FB-4ECB-9AE8-10E2F3D3BC54	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - F30959B8-7C25-454F-9F26-74772F1D67CA - -11760.39	System Generated	2023-04-29 11:57:30.2566667
8A97D272-4F65-468C-9E5F-66F6EA04E7E4	2023-04-30 17:32:30.1400000	-8492.62	Cr	C9D3E918-4A2C-46AF-A7A9-C3783C91EC98	88696CC1-EA4E-4AF2-BA1A-21030CC72FD2	ShipmentBalancePayment	CDC-0004	SBI	SBI - C9D3E918-4A2C-46AF-A7A9-C3783C91EC98 - -8492.62	System Generated	2023-04-30 17:32:30.1400000
8A97D272-4F65-468C-9E5F-66F6EA04E7E4	2023-04-30 17:32:30.1400000	8492.62	Dr	C9D3E918-4A2C-46AF-A7A9-C3783C91EC98	88696CC1-EA4E-4AF2-BA1A-21030CC72FD2	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - C9D3E918-4A2C-46AF-A7A9-C3783C91EC98 - 8492.62	System Generated	2023-04-30 17:32:30.1400000
608B769F-AB3A-4DAE-BDFB-9D59C2F4B545	2023-04-30 10:51:30.2366667	-8171.27	Cr	62C549F4-A7D8-489A-A4DD-38BADB77BAFD	A5DAD120-9163-4371-A5B4-278108C6B768	ShipmentBalancePayment	EDE-0020	ICICI	ICICI - 62C549F4-A7D8-489A-A4DD-38BADB77BAFD - -8171.27	System Generated	2023-04-30 10:51:30.2366667
608B769F-AB3A-4DAE-BDFB-9D59C2F4B545	2023-04-30 10:51:30.2366667	8171.27	Dr	62C549F4-A7D8-489A-A4DD-38BADB77BAFD	A5DAD120-9163-4371-A5B4-278108C6B768	ShipmentBalancePayment	Learning Ltd.	ICICI	ICICI - 62C549F4-A7D8-489A-A4DD-38BADB77BAFD - 8171.27	System Generated	2023-04-30 10:51:30.2366667
BFF4E30C-46A1-4180-85FB-235746605895	2023-04-30 13:40:30.2600000	-3599.09	Cr	34CF63CE-9592-41FD-AFA3-F24E22331447	916239D3-8AA7-4903-A0C9-287E329B66B5	ShipmentBalancePayment	CCB-0056	ICICI	ICICI - 34CF63CE-9592-41FD-AFA3-F24E22331447 - -3599.09	System Generated	2023-04-30 13:40:30.2600000
BFF4E30C-46A1-4180-85FB-235746605895	2023-04-30 13:40:30.2600000	3599.09	Dr	34CF63CE-9592-41FD-AFA3-F24E22331447	916239D3-8AA7-4903-A0C9-287E329B66B5	ShipmentBalancePayment	Learning Ltd.	ICICI	ICICI - 34CF63CE-9592-41FD-AFA3-F24E22331447 - 3599.09	System Generated	2023-04-30 13:40:30.2600000
38214FD2-0755-478F-8B1B-D8D8BE4E1FE5	2023-04-30 18:36:30.3100000	-6474.37	Cr	F9E561AF-8D4D-4F63-990C-DDE9A66F1D2C	22A23E92-2997-4B87-A52B-2A24FF14DF4F	ShipmentBalancePayment	ECD-0070	IDFC	IDFC - F9E561AF-8D4D-4F63-990C-DDE9A66F1D2C - -6474.37	System Generated	2023-04-30 18:36:30.3100000
38214FD2-0755-478F-8B1B-D8D8BE4E1FE5	2023-04-30 18:36:30.3100000	6474.37	Dr	F9E561AF-8D4D-4F63-990C-DDE9A66F1D2C	22A23E92-2997-4B87-A52B-2A24FF14DF4F	ShipmentBalancePayment	Learning Ltd.	IDFC	IDFC - F9E561AF-8D4D-4F63-990C-DDE9A66F1D2C - 6474.37	System Generated	2023-04-30 18:36:30.3100000
9D720B5D-2329-4D12-BFBE-43FAC387E9D4	2023-04-30 15:47:30.3866667	10193.85	Dr	BDC7BD52-69D8-444D-8619-79CE5B4AEC49	C207F67B-CFD8-420A-B764-11B133D783BA	InvoiceAdvance	"Wingtip Toys (Dickerson, MD)"	PNB	PNB - BDC7BD52-69D8-444D-8619-79CE5B4AEC49 - 10193.85	System Generated	2023-04-30 15:47:30.3866667
9D720B5D-2329-4D12-BFBE-43FAC387E9D4	2023-04-30 15:47:30.3866667	-10193.85	Cr	BDC7BD52-69D8-444D-8619-79CE5B4AEC49	C207F67B-CFD8-420A-B764-11B133D783BA	InvoiceAdvance	Learning Ltd.	PNB	PNB - BDC7BD52-69D8-444D-8619-79CE5B4AEC49 - -10193.85	System Generated	2023-04-30 15:47:30.3866667
6620A627-5E25-4FD8-9FB0-3523CEFAF614	2023-04-30 09:34:30.4833333	3102.48	Dr	5FEC2508-4691-46E5-98B2-34D1158EC2D9	64533A78-D754-46E1-9B22-CCD00DEAD7BA	InvoiceBalancePayment	Alena Kellnerova	SBI	SBI - 5FEC2508-4691-46E5-98B2-34D1158EC2D9 - 3102.48	System Generated	2023-04-30 09:34:30.4833333
6620A627-5E25-4FD8-9FB0-3523CEFAF614	2023-04-30 09:34:30.4833333	-3102.48	Cr	5FEC2508-4691-46E5-98B2-34D1158EC2D9	64533A78-D754-46E1-9B22-CCD00DEAD7BA	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - 5FEC2508-4691-46E5-98B2-34D1158EC2D9 - -3102.48	System Generated	2023-04-30 09:34:30.4833333
B0AEAD71-A803-4571-8FC7-522B1A3DA6FD	2023-04-30 16:20:30.5433333	6847.69	Dr	6CACDFB2-5783-4518-8222-70A727DA87F0	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceBalancePayment	Roko Ilic	IDFC	IDFC - 6CACDFB2-5783-4518-8222-70A727DA87F0 - 6847.69	System Generated	2023-04-30 16:20:30.5433333
B0AEAD71-A803-4571-8FC7-522B1A3DA6FD	2023-04-30 16:20:30.5433333	-6847.69	Cr	6CACDFB2-5783-4518-8222-70A727DA87F0	35B6DE0D-E819-445B-96F7-1D1067AAEE93	InvoiceBalancePayment	Learning Ltd.	IDFC	IDFC - 6CACDFB2-5783-4518-8222-70A727DA87F0 - -6847.69	System Generated	2023-04-30 16:20:30.5433333
622D3B67-7DE7-4E0A-AB95-6C6B247D05C0	2023-04-30 15:27:30.5766667	11080.16	Dr	NULL	8CB5A980-2AB3-46F9-8233-64068A2F9DE2	InvoiceBalancePayment	"Tailspin Toys (Arbor Vitae, WI)"	UPI	UPI -  - 11080.16	System Generated	2023-04-30 15:27:30.5766667
622D3B67-7DE7-4E0A-AB95-6C6B247D05C0	2023-04-30 15:27:30.5766667	-11080.16	Cr	NULL	8CB5A980-2AB3-46F9-8233-64068A2F9DE2	InvoiceBalancePayment	Learning Ltd.	UPI	UPI -  - -11080.16	System Generated	2023-04-30 15:27:30.5766667
B013F515-9F1A-4F47-BB63-C4218895D9BC	2023-05-01 10:09:31.5433333	-10034.39	Cr	1D8FDD0A-FB86-4731-A42D-793AFB1DBB29	231329CA-7B1A-47D2-8F1C-0ED17970BF83	ShipmentAdvance	BAE-0034	HDFC	HDFC - 1D8FDD0A-FB86-4731-A42D-793AFB1DBB29 - -10034.39	System Generated	2023-05-01 10:09:31.5433333
B013F515-9F1A-4F47-BB63-C4218895D9BC	2023-05-01 10:09:31.5433333	10034.39	Dr	1D8FDD0A-FB86-4731-A42D-793AFB1DBB29	231329CA-7B1A-47D2-8F1C-0ED17970BF83	ShipmentAdvance	Learning Ltd.	HDFC	HDFC - 1D8FDD0A-FB86-4731-A42D-793AFB1DBB29 - 10034.39	System Generated	2023-05-01 10:09:31.5433333
9A9ECD5B-8B99-4F6F-B281-1D436195C1D4	2023-05-01 10:58:31.5700000	-7797.44	Cr	NULL	17E4035E-23CE-4C01-BC4A-2A634DA0F7E2	ShipmentBalancePayment	ABB-0005	UPI	UPI -  - -7797.44	System Generated	2023-05-01 10:58:31.5700000
9A9ECD5B-8B99-4F6F-B281-1D436195C1D4	2023-05-01 10:58:31.5700000	7797.44	Dr	NULL	17E4035E-23CE-4C01-BC4A-2A634DA0F7E2	ShipmentBalancePayment	Learning Ltd.	UPI	UPI -  - 7797.44	System Generated	2023-05-01 10:58:31.5700000
